ID Occupation Group 0,Occupation Group 0,ID Occupation Group 1,Occupation Group 1,ID Occupation Group 2,Occupation Group 2,ID Occupation Group 3,Occupation Group 3,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,Geography,ID Geography,Slug Geography
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",13,"Database & Systems Administrators & Network Architects",2013,"2013","04000US48","Texas",2759,878.6768461726984,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",55,"Food & Beverage Serving Workers Except Waiters/Waitresses",2013,"2013","04000US48","Texas",5760,1683.0335706693436,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",107,"Air Transportation Workers",2013,"2013","04000US48","Texas",714,485.38026329878716,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",74,"Communications Equipment Operators",2013,"2013","04000US48","Texas",390,352.30242690052535,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",12,"Software Developers & Programmers",2013,"2013","04000US48","Texas",14968,1911.796014223275,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",40,"Nurses, All Other",2013,"2013","04000US48","Texas",519,331.54939300200806,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",11,"Computer & Information Research Scientists & Analysts",2013,"2013","04000US48","Texas",2907,998.8353217623014,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",108,"Rail & Water Transportation Workers",2013,"2013","04000US48","Texas",129,269.4327374318124,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",79,"Material Recording, Scheduling, Dispatching, & Distributing Workers",2013,"2013","04000US48","Texas",7597,1439.8933988320107,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",89,"Painters & Paperhangers",2013,"2013","04000US48","Texas",3383,1382.506781176859,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2,"Financial Specialists",10,"Other Financial Specialists",2013,"2013","04000US48","Texas",5210,1170.4699910719623,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",65,"Other Personal Care & Service Workers Except Personal Appearance, Baggage Porters, Concierges, & Child Care Workers",2013,"2013","04000US48","Texas",6698,1621.3738002077127,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",109,"Bus Drivers",2013,"2013","04000US48","Texas",1231,612.6377396145294,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",39,"Registered Nurses",2013,"2013","04000US48","Texas",5747,1098.9631476987752,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2,"Financial Specialists",9,"Accountants & Auditors",2013,"2013","04000US48","Texas",8413,1707.2061972708511,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",54,"Waiters & Waitresses",2013,"2013","04000US48","Texas",9635,1758.302021838114,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",1,"Business & Financial Operations Occupations",8,"Other Business Operations Specialists",2013,"2013","04000US48","Texas",13366,2112.576862507019,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",110,"Driver/Sales Workers & Truck Drivers",2013,"2013","04000US48","Texas",6130,1617.7777968559217,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",38,"Therapists",2013,"2013","04000US48","Texas",3148,1036.7222385962405,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",90,"Pipelayers, Plumbers, Pipefitters, & Steamfitters",2013,"2013","04000US48","Texas",930,587.9396227504998,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",1,"Business & Financial Operations Occupations",7,"Human Resources Workers",2013,"2013","04000US48","Texas",3221,1196.836663876905,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",61,"First-Line Supervisors of Personal Care & Service Workers",2013,"2013","04000US48","Texas",1609,1122.4406443104242,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",111,"Motor Vehicle Operators Except Bus & Truck Drivers",2013,"2013","04000US48","Texas",936,495.1545213365217,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",53,"Cooks & Food Preparation Workers",2013,"2013","04000US48","Texas",10054,1990.3150504379955,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",6,"Other Management Occupations Except Farmers, Ranchers, & Other Agricultural Managers",2013,"2013","04000US48","Texas",29617,2990.486916874909,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",37,"Physicians & Surgeons",2013,"2013","04000US48","Texas",2933,793.3826315215125,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",5,"Farmers, Ranchers, & Other Agricultural Managers",2013,"2013","04000US48","Texas",273,297.71294899617646,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",112,"Other Transportation Workers",2013,"2013","04000US48","Texas",673,479.85414450643225,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",80,"Secretaries & Administrative Assistants",2013,"2013","04000US48","Texas",8401,1709.1579798251537,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",91,"Construction Trades Workers Except Carpenters, Electricians, Painters, Plumbers, & Construction Laborers",2013,"2013","04000US48","Texas",4350,1572.492607295818,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",4,"Operations Specialties Managers Except Financial Managers & Human Resources Managers",2013,"2013","04000US48","Texas",6748,1388.8286431378062,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",67,"First-Line Supervisors of Non-Retail Sales Workers",2013,"2013","04000US48","Texas",2779,816.8702467344493,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",16,"Material Moving Occupations",23,"Material Moving Occupations",26,"Material Moving Occupations",113,"Laborers & Material Movers, Hand",2013,"2013","04000US48","Texas",5320,1788.751799440045,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",36,"Media & Communication Equipment Workers",2013,"2013","04000US48","Texas",6777,1383.0545903904153,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",3,"Human Resources Managers",2013,"2013","04000US48","Texas",1431,701.4413731738384,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",60,"Grounds Maintenance Workers",2013,"2013","04000US48","Texas",4358,1471.9653528531164,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",2,"Financial Managers",2013,"2013","04000US48","Texas",4062,1114.4886719926767,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",16,"Material Moving Occupations",23,"Material Moving Occupations",26,"Material Moving Occupations",114,"Material Moving Workers Except Supervisors & Laborers & Material Movers, Hand",2013,"2013","04000US48","Texas",1066,517.6069937703702,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",35,"Entertainers & Performers, Sports, & Related Workers",2013,"2013","04000US48","Texas",5383,1291.660946223892,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",52,"First-Line Supervisors of Food Preparation & Serving Workers",2013,"2013","04000US48","Texas",3035,966.7083324353837,"Austin, TX","16000US4805000","austin-tx"
